order_id,product_id,sales,quantity,profit,discount
US-2017-125717,TEC-AC-10003657,54.4,2,1.4,0.2
CA-2017-141873,OFF-BI-10001031,12.8,3,4.3,0.2
CA-2017-122707,TEC-AC-10004227,26,2,1.6,0
CA-2017-167640,OFF-PA-10001033,286.9,7,140.6,0
CA-2016-139010,TEC-AC-10004227,13,1,0.8,0
CA-2015-103177,TEC-PH-10001795,240,3,2.4,0
CA-2017-148404,FUR-TA-10001039,154.8,3,-36.1,0.4
US-2017-116652,OFF-BI-10004528,2.7,1,0.8,0.2
CA-2017-134845,OFF-BI-10000773,12,5,-9.2,0.7
CA-2017-131303,OFF-LA-10001074,62.7,5,29.4,0
CA-2014-166716,FUR-CH-10004495,421.4,2,-6,0.3
CA-2014-133424,OFF-LA-10002312,44.4,3,22.2,0
CA-2016-137204,FUR-CH-10002304,41.6,2,2.6,0.2
CA-2014-104178,TEC-AC-10002399,95.1,5,30.4,0
US-2015-128587,FUR-FU-10003026,9.7,2,3.8,0
CA-2014-164903,OFF-PA-10003363,13,2,6.2,0
CA-2017-116645,OFF-AR-10001044,155.9,6,45.2,0
CA-2017-105144,OFF-LA-10003923,23.7,2,8.9,0.2
CA-2014-118962,OFF-PA-10000659,20.9,3,9.8,0
US-2014-134054,OFF-AR-10000937,255.9,7,112.6,0
CA-2017-151484,FUR-FU-10004671,42.4,3,9.5,0.2
CA-2016-159695,OFF-ST-10003442,158.4,7,13.9,0.2
CA-2015-125185,FUR-FU-10003247,33.6,2,-5.5,0.2
CA-2014-169642,OFF-ST-10002574,276.3,2,0,0
CA-2016-111213,OFF-SU-10000946,63.8,8,18.5,0
US-2017-110604,FUR-CH-10004287,221,1,24.9,0.2
CA-2016-112102,OFF-EN-10002500,63.9,5,28.8,0
CA-2014-160773,OFF-BI-10000546,5.2,6,-3.6,0.7
CA-2014-151330,OFF-ST-10000615,79.5,7,22.2,0
CA-2017-168858,OFF-AP-10003849,2504.7,7,626.2,0
CA-2017-128699,TEC-AC-10001990,48,1,7.2,0.2
CA-2015-141250,FUR-CH-10004875,199.3,4,-8.5,0.3
CA-2014-128524,OFF-AP-10002892,23,1,6.9,0
CA-2017-129462,FUR-CH-10000665,302,2,90.6,0
CA-2017-115651,OFF-AR-10001130,8.8,5,3,0.2
US-2016-100419,OFF-BI-10002194,4.8,3,-7.9,0.8
CA-2017-157966,OFF-AR-10003338,29.8,5,1.9,0.2
CA-2017-145219,TEC-CO-10001449,2880,6,1008,0.2
CA-2017-124597,OFF-AR-10002280,15.5,3,4.9,0.2
CA-2016-161543,OFF-PA-10003971,12,2,5.9,0
CA-2017-102925,OFF-PA-10004071,111,2,53.3,0
CA-2017-117212,TEC-PH-10004447,889.5,8,66.7,0.2
US-2014-117968,OFF-AP-10002765,79.5,3,22.3,0
US-2017-162558,FUR-FU-10002364,11.8,2,1.3,0.2
CA-2015-100146,FUR-BO-10004015,510,5,42,0.15
CA-2014-155390,OFF-PA-10003641,42.2,2,13.7,0.2
CA-2016-133697,FUR-CH-10002372,56.7,1,-14.6,0.3
US-2014-117744,FUR-FU-10001588,58.4,5,-24.8,0.6
CA-2015-110324,OFF-AR-10000823,3.6,2,1,0
CA-2016-153598,TEC-AC-10003870,1650,5,660,0
CA-2016-105746,FUR-CH-10000454,170.8,1,0,0.3
CA-2017-101483,OFF-AR-10002833,4.4,3,0.4,0.2
CA-2015-124919,OFF-PA-10001950,58.4,7,26.3,0
CA-2014-110555,OFF-ST-10000876,87.1,7,24.4,0
CA-2015-109708,TEC-PH-10001944,467,4,58.4,0.2
CA-2015-100146,FUR-CH-10004495,722.4,3,81.3,0.2
CA-2015-166338,OFF-BI-10002852,14.8,3,-10.4,0.7
CA-2015-111395,OFF-BI-10002867,23.9,2,-40.7,0.8
CA-2014-124702,FUR-TA-10003008,730.2,4,94.9,0
CA-2017-169404,OFF-PA-10001033,65.6,2,23.8,0.2
CA-2014-153969,OFF-EN-10004483,78.4,5,36.8,0
CA-2016-126004,OFF-ST-10000676,193.9,2,11.6,0
CA-2015-162537,OFF-ST-10004258,36.6,3,9.9,0
CA-2015-101126,OFF-ST-10000943,77.2,5,7.7,0.2
CA-2014-149958,OFF-BI-10000773,7.2,3,-5.5,0.7
CA-2017-168942,OFF-ST-10004340,186.5,3,50.4,0
CA-2017-164168,OFF-ST-10002583,78,3,-15.6,0.2
CA-2016-132066,FUR-TA-10001539,142.2,1,-37.9,0.4
CA-2017-107132,OFF-ST-10001490,713.9,4,214.2,0
CA-2014-138317,OFF-AP-10003860,44.4,2,3.9,0.2
CA-2017-111591,OFF-ST-10001809,359.3,4,7.2,0
CA-2017-160885,TEC-PH-10001795,2480,4,744,0
US-2014-156216,OFF-BI-10001679,18.6,7,-12.4,0.7
CA-2017-111738,OFF-AR-10000817,9.1,3,3.1,0
CA-2015-112130,OFF-AP-10003266,23.7,2,6.5,0.2
CA-2016-101329,OFF-AR-10003190,2.9,1,0.8,0
CA-2014-138450,OFF-EN-10001335,52.5,6,19.7,0.2
CA-2014-168494,FUR-TA-10004619,764.7,6,95.6,0.2
CA-2014-137351,OFF-BI-10003910,43.2,7,13.5,0.2
CA-2014-117478,OFF-BI-10000050,6.6,3,-5,0.7
CA-2016-101161,OFF-PA-10001295,37.9,2,18.2,0
CA-2017-141733,FUR-CH-10004086,1458.7,5,423,0
CA-2014-143385,TEC-AC-10001635,92.5,9,18.5,0
CA-2017-128076,TEC-MA-10002109,240,2,39,0.2
CA-2016-116337,OFF-ST-10001272,314.1,3,19.6,0.2
US-2016-169369,TEC-AC-10001314,250,5,20,0
CA-2016-128916,FUR-FU-10000320,5.3,4,-2.1,0.6
US-2017-148362,OFF-BI-10003656,170,1,78.2,0
CA-2014-145317,TEC-MA-10002412,22638.5,6,-1811.1,0.5
CA-2015-124891,FUR-TA-10002903,1090.8,7,-290.9,0.4
CA-2014-110555,TEC-AC-10003399,217.4,6,91.3,0
CA-2015-150511,OFF-PA-10001776,18.5,2,8.7,0
CA-2014-115259,OFF-EN-10002600,4.7,2,1.7,0.2
CA-2017-107461,OFF-BI-10002003,23.9,6,11.2,0
CA-2017-128755,OFF-ST-10001291,16.9,1,4.6,0
CA-2014-117765,OFF-ST-10003327,19.9,2,5.8,0
CA-2017-152737,OFF-BI-10002982,21.8,4,7.6,0.2
CA-2016-114307,OFF-AP-10002350,37.7,2,10.6,0
CA-2017-128944,FUR-FU-10004909,38.8,3,7.3,0.2
CA-2015-120915,OFF-AP-10002578,293.5,6,76.3,0
CA-2016-143406,FUR-CH-10000513,455,5,-136.5,0.3
CA-2015-109386,OFF-AR-10000380,265.9,7,79.8,0
CA-2016-165330,OFF-AR-10000914,23.3,2,6.1,0
US-2016-127971,TEC-PH-10003095,122.9,7,46.1,0.2
CA-2016-130477,OFF-PA-10000019,13,2,6.2,0
US-2015-103996,TEC-AC-10003116,53.3,3,20.8,0
CA-2017-162565,FUR-FU-10004306,77.7,1,-66.1,0.6
CA-2015-114468,OFF-FA-10003021,12,8,2.3,0.2
CA-2014-164721,OFF-PA-10000575,26.8,4,12.3,0
CA-2016-110499,TEC-CO-10002095,1200,3,375,0.2
CA-2016-136924,TEC-PH-10002262,380.9,8,38.1,0.2
CA-2015-122406,OFF-PA-10001307,8.4,2,4.1,0
CA-2017-123491,TEC-PH-10003505,148.5,2,16.7,0.2
CA-2014-155852,OFF-AR-10003560,19.5,4,3.4,0.2
CA-2015-111780,OFF-PA-10001307,12.6,3,6.2,0
CA-2016-106306,OFF-BI-10003676,9.7,3,-7.1,0.7
CA-2016-160108,FUR-BO-10003450,405.9,7,32.5,0
CA-2015-153626,OFF-AR-10000657,5.2,3,0.8,0.2
CA-2014-101602,FUR-CH-10004675,763.3,5,-21.8,0.3
CA-2016-152121,TEC-PH-10002483,272,1,23.8,0.2
CA-2015-155054,OFF-BI-10002824,29.8,2,13.4,0
CA-2016-143714,OFF-BI-10004308,6.3,1,-4.2,0.7
CA-2016-155187,OFF-ST-10000642,42,2,2.9,0
CA-2014-113880,OFF-PA-10003036,17.5,3,5.7,0.2
CA-2017-116204,OFF-BI-10001759,21.3,7,7.7,0.2
CA-2014-111773,OFF-BI-10000174,13.9,3,4.9,0.2
CA-2017-126438,OFF-AR-10003338,14.9,2,3.7,0
CA-2017-161410,TEC-PH-10000673,545.9,14,72.8,0.4
CA-2016-158694,FUR-FU-10000965,467.5,9,191.7,0
CA-2015-152611,OFF-AR-10003903,286.8,7,74.6,0
CA-2015-142041,OFF-BI-10004187,7.5,5,2.6,0.2
CA-2016-106656,OFF-LA-10003148,18.9,3,8.7,0
CA-2014-108189,TEC-AC-10003038,7.2,1,-0.1,0.2
CA-2017-103380,OFF-AP-10001492,8.6,1,2.2,0
CA-2017-122490,OFF-ST-10000991,344.9,3,10.3,0
CA-2017-132738,OFF-PA-10001752,8,2,2.9,0.2
CA-2017-136238,OFF-PA-10004285,16,3,5.6,0.2
CA-2016-152534,OFF-AR-10002335,5.2,2,1.3,0
CA-2014-128209,FUR-BO-10002213,4007.8,10,-50.1,0.2
CA-2017-110478,OFF-AR-10001573,9.3,4,2.7,0
CA-2015-119627,OFF-AR-10000203,10.3,3,1.2,0.2
US-2017-169551,TEC-PH-10001363,684,2,-114,0.4
CA-2016-134334,OFF-PA-10000791,4.8,1,2.1,0
CA-2015-142237,OFF-BI-10004022,2.5,3,-2,0.7
CA-2017-107713,OFF-BI-10002026,174.3,3,81.9,0
CA-2017-148999,FUR-CH-10002044,419.1,4,-68.1,0.2
CA-2014-153969,TEC-PH-10001299,240,2,24,0.2
CA-2014-112291,OFF-EN-10001415,11.2,2,5.6,0
CA-2017-117457,TEC-CO-10004115,1200,3,435,0.2
CA-2016-135594,TEC-AC-10003038,50.1,7,-0.6,0.2
CA-2017-134096,OFF-BI-10004002,15.6,3,-11.4,0.7
CA-2016-143476,OFF-AR-10003759,2.9,2,0.9,0.2
US-2014-148194,FUR-FU-10001852,12.2,7,3.9,0
CA-2016-124051,OFF-PA-10001289,186,6,67.4,0.2
CA-2015-164007,TEC-AC-10003433,2.4,3,0.7,0.2
CA-2015-111507,OFF-AR-10001315,5.3,3,1.5,0
CA-2016-152331,OFF-AR-10001547,5.3,3,0.5,0.2
CA-2016-113733,TEC-PH-10002496,249.6,2,31.2,0.2
CA-2014-147298,OFF-BI-10001525,18.3,6,5.7,0.2
CA-2015-109638,TEC-AC-10004571,899.9,9,378,0
CA-2017-158169,OFF-AP-10000828,542.9,3,152,0
CA-2017-117436,OFF-BI-10004040,10.4,2,5.1,0
US-2016-163881,FUR-CH-10001394,1684.8,6,210.6,0.2
CA-2016-130680,TEC-PH-10004833,38.2,4,-9.6,0.2
CA-2017-151855,TEC-AC-10002380,27.2,3,0.3,0.2
CA-2017-131954,OFF-ST-10000736,242.9,3,9.7,0
CA-2016-154018,FUR-FU-10003394,139.9,5,-150.4,0.6
CA-2014-166730,OFF-ST-10002554,39.1,1,-8.8,0.2
CA-2017-164707,TEC-AC-10004864,109.5,3,47.1,0
CA-2016-163167,OFF-ST-10004459,1126,3,56.3,0
US-2014-157070,OFF-BI-10001765,138.6,4,66.5,0
CA-2015-156013,OFF-PA-10001970,61.4,5,28.9,0
CA-2017-144456,TEC-PH-10001750,158.4,3,13.9,0.2
CA-2014-125829,FUR-TA-10002041,573.7,4,-64.5,0.2
CA-2015-120341,TEC-PH-10003357,45.9,1,-9.2,0.4
CA-2015-122406,FUR-CH-10001973,111,1,15.5,0
CA-2017-167661,OFF-PA-10002581,62,2,27.9,0
CA-2017-140242,TEC-AC-10004659,408.7,7,76.6,0.2
CA-2015-125934,OFF-PA-10000556,38.9,6,18.7,0
US-2015-126977,OFF-ST-10000617,14.9,5,1,0
CA-2017-163020,FUR-FU-10000221,35.6,7,12.1,0
US-2017-150847,OFF-PA-10004451,10.4,2,3.6,0.2
US-2017-141677,TEC-AC-10000158,144,5,1.8,0.2
CA-2017-167101,OFF-PA-10000357,221.9,4,106.5,0
US-2015-151435,FUR-TA-10001039,86,1,22.4,0
CA-2015-115798,TEC-PH-10001819,90,2,43.2,0
US-2017-133361,FUR-CH-10003298,262,2,23.6,0
CA-2017-100160,OFF-EN-10001509,4.9,3,1.7,0.2
CA-2014-134572,FUR-TA-10001705,744.1,5,-95.7,0.3
CA-2014-165764,OFF-BI-10002982,14.3,7,-10.5,0.7
US-2017-119816,OFF-LA-10002381,2.5,1,0.9,0.2
CA-2017-149048,OFF-PA-10001752,14.9,3,7.3,0
CA-2016-122518,OFF-LA-10001641,10.1,4,3.5,0.2
CA-2017-145772,OFF-PA-10001593,12,2,5.4,0
CA-2016-152170,OFF-BI-10002072,17.4,2,8.7,0
CA-2015-154900,OFF-PA-10002377,22.7,4,10.2,0
US-2017-125647,TEC-PH-10004188,40,2,-9,0.2
CA-2017-134565,FUR-BO-10001519,174.4,3,41.9,0
CA-2015-132465,OFF-ST-10003641,78.8,1,1.6,0
CA-2017-152912,OFF-BI-10004728,9.6,2,4.4,0
CA-2014-156790,FUR-BO-10000468,155.5,4,-7.8,0.2
US-2015-122140,TEC-AC-10003289,48,3,1.8,0.2
CA-2014-133851,OFF-AR-10003752,23.1,2,10.6,0
US-2017-167318,TEC-AC-10003870,1650,5,660,0
US-2017-122672,TEC-AC-10002323,70.7,4,-6.2,0.2
US-2016-107440,OFF-BI-10002432,25.3,5,11.9,0
CA-2017-168655,OFF-BI-10002082,79.9,3,30,0.2
CA-2017-104220,TEC-PH-10004614,207,3,51.8,0
US-2014-123519,OFF-AR-10003829,2.6,1,0.3,0.2
US-2014-111353,OFF-LA-10002762,25.1,2,11.8,0
CA-2015-118843,FUR-FU-10003975,129.9,3,13,0
CA-2016-106530,TEC-AC-10001465,58.1,2,7.3,0.2
CA-2014-120278,OFF-ST-10002214,22.6,2,5.9,0
CA-2014-111934,OFF-PA-10000474,35.4,1,16.7,0
US-2017-132031,TEC-AC-10002473,45.4,2,11.9,0.2
US-2014-137869,OFF-EN-10001509,6.1,3,2.9,0
CA-2016-134180,FUR-CH-10004886,470.2,7,-13.4,0.3
CA-2017-125472,FUR-FU-10001731,8,3,3,0
CA-2015-120341,OFF-BI-10004224,121.1,6,-100.9,0.7
CA-2016-139549,FUR-CH-10001802,387.1,4,4.8,0.2
CA-2014-122931,FUR-TA-10004147,67.2,1,-20.2,0.4
CA-2017-150987,OFF-PA-10001878,244.6,5,114.9,0
CA-2016-145583,OFF-PA-10001804,20,3,9.6,0
CA-2014-133704,OFF-AP-10001366,43.9,4,11.9,0
CA-2017-158561,OFF-AP-10002651,1158.1,5,130.3,0.2
CA-2016-124485,OFF-BI-10000822,17.2,4,6,0.2
CA-2017-100384,OFF-AR-10002135,385.6,8,111.8,0
CA-2015-119690,FUR-FU-10004587,75.4,9,-20.7,0.6
CA-2017-152912,TEC-AC-10004666,826.6,3,355.4,0
US-2017-121251,FUR-BO-10001918,257.6,2,-29,0.2
US-2017-162558,OFF-PA-10003172,20.7,4,7.3,0.2
US-2015-130519,FUR-FU-10003394,56,1,-2.1,0.2
CA-2015-114811,TEC-MA-10000045,4643.8,4,2229,0
CA-2015-140025,OFF-AP-10002651,463.2,8,-1181.3,0.8
CA-2015-168459,OFF-FA-10004854,55.1,6,18.6,0.2
CA-2015-163440,TEC-PH-10000376,16,2,1.2,0.2
US-2016-169040,OFF-BI-10001636,47.2,7,15.3,0.2
CA-2016-130393,FUR-CH-10002647,248.4,5,-17.7,0.3
CA-2015-147529,OFF-EN-10000056,311.2,5,146.2,0
US-2017-132675,TEC-PH-10003171,89.9,2,25.2,0
CA-2016-106530,OFF-ST-10000649,25.1,2,1.6,0.2
CA-2017-137624,FUR-CH-10001714,241.4,2,-36.2,0.2
CA-2017-143021,FUR-TA-10001676,80,3,-29.3,0.4
CA-2015-168760,OFF-AP-10004532,61.4,3,16.6,0
CA-2015-153038,OFF-LA-10004008,18.4,8,6,0.2
CA-2014-154963,TEC-PH-10004093,82.8,3,-15.2,0.4
CA-2016-139997,TEC-CO-10000971,1500,5,450,0
CA-2015-104038,OFF-ST-10002554,146.7,3,2.9,0
CA-2016-158694,OFF-BI-10004656,5.2,3,1.8,0.2
CA-2016-162236,OFF-SU-10003505,185.4,2,-34.8,0.2
US-2014-124625,TEC-AC-10003280,90,3,18.9,0
CA-2015-168809,FUR-FU-10001473,20.1,2,-16.6,0.6
CA-2017-153045,OFF-PA-10003673,21.7,4,7.1,0.2
CA-2017-125269,OFF-ST-10004123,72.8,1,-18.2,0.2
CA-2016-105291,OFF-FA-10003059,3.6,2,1.2,0
CA-2017-104220,FUR-FU-10002597,34.6,7,14.5,0
CA-2016-148684,OFF-PA-10003302,106.3,3,50,0
CA-2017-139353,OFF-PA-10000300,48,3,16.2,0.2
CA-2017-117646,OFF-ST-10000036,237.1,3,20.7,0.2
CA-2015-119291,OFF-AR-10003373,198.3,8,17.3,0.2
CA-2016-102981,FUR-BO-10001811,722.4,3,90.3,0.2
CA-2016-154081,TEC-PH-10001918,222.4,2,22.2,0.2
CA-2015-130974,TEC-AC-10003095,260,2,88.4,0
CA-2017-168396,FUR-FU-10000723,124,3,11.2,0
CA-2017-164112,OFF-ST-10002615,1085.4,7,282.2,0
US-2017-163195,TEC-PH-10003875,29.2,3,8.5,0
CA-2016-143805,OFF-SU-10004664,40.7,5,11.8,0
CA-2017-169978,FUR-CH-10002602,271.8,2,48.3,0.1
CA-2016-132997,OFF-ST-10003479,116.8,3,5.8,0
CA-2015-148180,OFF-AR-10002067,99.2,5,25.8,0
CA-2015-158421,OFF-ST-10002444,86,7,24.1,0
CA-2015-115567,TEC-AC-10001314,200,4,16,0
CA-2015-104346,FUR-TA-10000849,365,5,-248.2,0.5
CA-2017-110842,OFF-PA-10000520,19.4,3,9.3,0
CA-2016-160500,FUR-TA-10003748,298.8,3,7.5,0.2
CA-2016-113747,OFF-AR-10003373,185.9,6,50.2,0
CA-2017-156776,TEC-PH-10002415,707.9,3,44.2,0.2
CA-2014-151995,FUR-TA-10002903,1298.6,5,311.7,0
CA-2014-168494,FUR-TA-10003473,3610.8,12,135.4,0.2
CA-2017-136497,OFF-BI-10001553,13.7,5,-10.1,0.7
CA-2015-107937,FUR-FU-10002298,665.9,6,106.5,0
CA-2015-141768,FUR-FU-10002268,14.7,3,4.9,0
US-2014-105767,OFF-AR-10001246,21.2,9,2.4,0.2
US-2014-112914,OFF-BI-10002982,2.7,2,-4.4,0.8
CA-2017-146136,OFF-EN-10001219,24.4,4,8.9,0.2
CA-2017-165715,OFF-AR-10003903,32.8,1,2.5,0.2
CA-2015-126557,TEC-PH-10003963,659.2,4,49.4,0.2
CA-2017-125199,TEC-PH-10001336,309.6,4,-56.8,0.4
CA-2015-100251,OFF-LA-10003766,31.5,10,15.1,0
CA-2017-148264,OFF-PA-10003651,60.1,9,28.9,0
CA-2016-160717,TEC-PH-10001459,3023.9,9,226.8,0.2
CA-2017-132262,TEC-AC-10000158,72,2,15.1,0
CA-2014-169257,OFF-PA-10002319,62,2,22.5,0.2
CA-2017-127474,OFF-PA-10001166,5.2,1,1.8,0.2
CA-2017-143063,OFF-EN-10003134,70.1,6,35,0
CA-2017-121888,TEC-PH-10000439,40,1,11.6,0
CA-2015-140221,OFF-AP-10000828,181,5,-470.5,0.8
CA-2014-156342,OFF-PA-10001725,62,2,22.5,0.2
CA-2015-132633,OFF-BI-10002432,12.1,3,4.1,0.2
US-2017-153633,OFF-AR-10002335,2.1,1,0.2,0.2
CA-2015-127418,OFF-BI-10003707,36.6,3,13.7,0.2
CA-2017-122035,FUR-CH-10003833,182.9,3,27.4,0
CA-2015-103716,OFF-AR-10000658,34.7,3,9.7,0
CA-2016-110975,FUR-TA-10002958,313.2,2,-120.1,0.4
CA-2014-157721,FUR-FU-10002116,70.7,1,4.9,0
CA-2017-129294,OFF-AP-10001154,140.7,3,54.9,0
CA-2017-102197,OFF-BI-10001524,50.4,3,17.6,0.2
CA-2017-102736,OFF-PA-10001800,15.6,3,5.4,0.2
US-2016-150147,OFF-BI-10001153,20.7,2,-13.8,0.7
CA-2015-155761,OFF-ST-10000943,46.3,3,4.6,0.2
CA-2016-167507,FUR-FU-10002878,22.8,1,4.8,0.2
CA-2015-157770,OFF-BI-10000050,29.2,5,9.9,0.2
CA-2014-162775,OFF-EN-10001532,50.9,3,25.5,0
CA-2015-122756,FUR-FU-10001935,3,1,0.8,0.2
CA-2015-119550,FUR-CH-10002044,275.1,3,-90.4,0.3
CA-2017-151484,OFF-ST-10000142,332.7,1,33.3,0.2
CA-2016-143154,TEC-AC-10002942,165.6,3,-6.2,0.2
CA-2017-146164,OFF-ST-10001228,31.2,2,7.8,0
CA-2015-157343,OFF-PA-10000552,25.9,5,9.1,0.2
US-2015-152128,OFF-BI-10001718,128,2,60.1,0
CA-2016-129238,OFF-PA-10002764,56.7,5,27.8,0
CA-2015-105627,FUR-FU-10000308,373.1,6,82.1,0
CA-2014-134726,TEC-PH-10001750,52.8,1,4.6,0.2
CA-2016-142097,OFF-BI-10002082,233,7,116.5,0
CA-2017-168228,OFF-AR-10001725,47.3,2,12.3,0
CA-2017-160122,FUR-CH-10000422,127.4,2,-25.5,0.3
CA-2016-123526,OFF-PA-10002986,33.4,5,16,0
CA-2014-124688,FUR-FU-10002456,29.1,4,12.5,0
CA-2017-154214,FUR-FU-10000206,2.9,1,1.4,0
CA-2016-101161,OFF-AR-10001860,34.7,5,12.5,0
CA-2017-145877,OFF-EN-10001990,28.4,5,13.3,0
US-2017-123862,OFF-ST-10000760,153.8,11,44.6,0
CA-2015-142993,OFF-ST-10000934,82,2,0,0
CA-2016-166380,TEC-AC-10000109,112,2,26.9,0
CA-2016-101161,OFF-LA-10000407,24.9,5,11.5,0
CA-2014-124856,OFF-LA-10000121,18.9,3,8.7,0
CA-2014-108903,OFF-EN-10004030,14.5,5,4.9,0.2
CA-2015-122623,FUR-CH-10000553,47.5,2,-2,0.3
CA-2015-127453,OFF-AP-10002906,3.6,2,0.4,0.2
CA-2015-165624,OFF-PA-10002319,193.8,5,95,0
CA-2016-163573,OFF-BI-10004632,1220,5,381.2,0.2
US-2014-127635,OFF-FA-10000053,6,4,-1.4,0.2
CA-2014-111059,OFF-BI-10004593,83.8,2,27.2,0.2
CA-2015-124800,OFF-ST-10002743,363.6,4,-86.4,0.2
CA-2014-152296,OFF-BI-10004506,19.8,3,6.9,0.2
CA-2017-147760,TEC-PH-10002483,1360,5,119,0.2
CA-2014-166744,FUR-BO-10001337,362.9,3,36.3,0
CA-2015-102260,OFF-AR-10001315,2.8,2,0.3,0.2
CA-2017-101798,OFF-BI-10000050,23.4,4,7.9,0.2
CA-2014-158540,FUR-FU-10001602,151.7,4,27.3,0
US-2017-150595,OFF-SU-10000381,22.3,3,2.5,0.2
CA-2016-110044,TEC-PH-10001299,360,3,36,0.2
US-2016-139087,FUR-FU-10001847,12.4,3,4.5,0
CA-2014-163223,OFF-LA-10004409,14.4,5,6.6,0
CA-2015-127607,OFF-FA-10003485,18.9,9,6.1,0.2
CA-2014-107594,TEC-PH-10002923,74,2,20,0
US-2016-121013,FUR-TA-10003238,1652.9,3,314.1,0
CA-2016-150343,OFF-EN-10004030,10.9,3,5.1,0
CA-2015-160472,OFF-EN-10000483,106.8,7,49.1,0
US-2014-134187,OFF-AR-10000940,2.9,1,0.8,0
CA-2017-102736,OFF-AR-10001897,72,5,7.2,0.2
CA-2017-166933,OFF-FA-10002676,1.8,1,0.7,0
CA-2014-130918,OFF-SU-10003936,7.6,3,-1.8,0.2
CA-2014-104269,FUR-CH-10004063,457.6,2,51.5,0.2
CA-2016-105207,OFF-BI-10004364,11.9,2,5.3,0
CA-2014-104738,OFF-EN-10004955,13,3,4.7,0.2
CA-2017-101210,OFF-AR-10003560,9.7,2,1.7,0.2
CA-2014-115049,TEC-AC-10004859,153.8,11,38.5,0.2
CA-2017-161172,TEC-PH-10004348,44.4,2,-7.4,0.4
CA-2014-167199,FUR-CH-10004063,2573.8,9,746.4,0
CA-2016-158841,OFF-BI-10002557,36.4,8,18.2,0
CA-2014-153983,TEC-PH-10004586,575.9,2,72,0.2
CA-2017-164329,OFF-ST-10001511,129.3,2,6.5,0
CA-2016-123533,OFF-PA-10001609,10.5,4,3.4,0.2
CA-2017-112333,OFF-AP-10001962,42,5,10.5,0
CA-2016-104276,FUR-TA-10001039,331,7,-114.4,0.45
CA-2017-140480,TEC-AC-10002473,141.9,5,58.2,0
CA-2014-152443,OFF-PA-10003022,17.9,3,8.8,0
CA-2014-119151,OFF-ST-10003470,1117.9,4,55.9,0
US-2015-150161,OFF-BI-10001524,25.2,4,-18.5,0.7
CA-2016-151498,OFF-BI-10004967,8.3,5,2.8,0.2
US-2017-117723,OFF-ST-10004459,1801.6,6,-337.8,0.2
CA-2015-122266,OFF-AR-10004757,2.6,1,0.4,0.2
CA-2016-118178,OFF-BI-10001153,31.1,3,-20.7,0.7
CA-2017-121818,OFF-AR-10004790,28.7,3,1.8,0.2
CA-2017-111591,OFF-FA-10004838,13,7,0.4,0
CA-2016-126613,OFF-ST-10001325,16.8,2,1.5,0.2
CA-2014-135608,FUR-CH-10002602,603.9,5,45.3,0.2
CA-2016-114972,OFF-AP-10003057,1101.5,4,429.6,0
CA-2015-121188,FUR-FU-10003981,4.2,2,1.7,0
CA-2015-157343,OFF-AR-10003183,8,3,1,0.2
CA-2015-109337,OFF-AP-10004052,19.8,5,5.1,0
CA-2016-169943,OFF-BI-10002824,47.7,4,14.9,0.2
CA-2015-163237,TEC-PH-10003601,495,3,148.5,0
CA-2017-118724,TEC-PH-10002549,1626.2,9,122,0.2
CA-2017-117947,OFF-BI-10002824,107.4,9,33.6,0.2
CA-2016-133802,OFF-BI-10003291,41.9,6,14.1,0.2
CA-2015-153717,OFF-PA-10002160,17.3,3,8.5,0
CA-2017-143455,OFF-PA-10004451,10.4,2,3.6,0.2
CA-2017-105991,OFF-BI-10003274,9.6,8,-7.3,0.7
CA-2015-118738,FUR-TA-10002607,347.4,7,-69.5,0.3
CA-2014-130155,OFF-SU-10004737,34.2,5,9.2,0
US-2014-137680,OFF-PA-10000174,32.9,4,11.1,0.2
CA-2016-118052,OFF-PA-10002581,49.6,2,15.5,0.2
CA-2015-102491,TEC-PH-10001619,588,3,170.5,0
CA-2016-118311,TEC-AC-10000892,450,5,162,0
CA-2017-134152,OFF-AR-10004062,31.4,3,7.9,0
CA-2017-131037,FUR-TA-10001768,210,1,2.6,0.2
CA-2016-139395,FUR-FU-10003724,33.5,4,8.7,0
CA-2014-116932,FUR-TA-10004175,272.8,1,27.3,0.2
CA-2017-100622,OFF-AR-10004010,56,2,4.2,0.2
US-2016-163538,TEC-AC-10002006,48,3,14.9,0
CA-2017-155698,OFF-LA-10001158,20.7,2,9.9,0
CA-2015-157770,TEC-PH-10001530,494.4,3,49.4,0.2
CA-2016-153318,TEC-PH-10000984,784,5,78.4,0.2
CA-2014-100363,OFF-FA-10000611,2.4,2,0.8,0.2
CA-2016-167682,FUR-FU-10003799,71.1,4,22,0
CA-2015-110016,OFF-PA-10000349,19.9,4,9.4,0
CA-2016-148684,FUR-FU-10003553,343.9,5,137.5,0
CA-2014-164973,FUR-CH-10002602,135.9,1,24.2,0.1
CA-2017-164168,OFF-BI-10000666,30.6,5,-45.8,0.8
CA-2015-158351,TEC-AC-10001838,320,2,92,0.2
CA-2017-102155,OFF-ST-10001496,360.4,2,93.7,0
CA-2014-131541,OFF-EN-10000781,48.9,7,16.5,0.2
CA-2014-139633,OFF-BI-10002954,5.5,4,-4,0.7
CA-2015-104129,FUR-TA-10004152,493.9,7,-28.2,0.3
CA-2014-131926,FUR-CH-10004063,2001.9,7,580.5,0
US-2015-150630,FUR-FU-10004848,124.2,3,15.5,0.2
CA-2014-124478,FUR-FU-10002088,53.9,6,22.6,0
